CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisited,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,FeedbackScore,OwnCar,NumberOfChildrenVisited,Des key,MonthlyIncome
200704,No,35,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,7,0,5,0,1,D-4,22823
200729,No,35,Self Enquiry,1,31,Small Business,Female,2,3,Standard,3,Married,2,1,3,1,1,D-4,25388
200791,Yes,35,Self Enquiry,3,10,Large Business,Male,2,3,Standard,5,Unmarried,1,1,4,1,1,D-4,24582
200820,No,35,Company Invited,3,17,Small Business,Male,2,4,Deluxe,3,Married,2,0,5,0,0,D-3,19968
200835,No,35,Self Enquiry,2,5,Large Business,Male,3,3,Basic,3,Single,2,0,5,0,1,D-2,38599
200840,No,35,Self Enquiry,1,6,Small Business,Male,2,4,Basic,3,Divorced,7,0,2,1,1,D-2,17258
200846,No,35,Self Enquiry,1,8,Salaried,Male,2,4,Standard,4,Married,3,0,4,1,0,D-4,25274
200848,No,35,Company Invited,1,10,Salaried,Male,2,4,Basic,3,Divorced,2,0,2,1,0,D-2,17376
200870,No,35,Self Enquiry,3,23,Salaried,Male,3,3,Deluxe,5,Divorced,4,1,3,1,1,D-3,23966
200888,No,35,Company Invited,3,14,Small Business,Female,3,4,Standard,3,Divorced,5,1,5,1,2,D-4,25377
200961,No,35,Company Invited,1,10,Salaried,Male,2,3,Deluxe,3,Single,2,1,1,1,1,D-3,15247
200973,No,35,Self Enquiry,1,6,Small Business,Female,2,4,Deluxe,3,Divorced,1,0,1,1,1,D-3,20363
200981,Yes,35,Company Invited,3,7,Small Business,Female,3,3,Deluxe,3,Divorced,1,1,5,1,2,D-3,19614
200009,No,36,Self Enquiry,1,33,Small Business,Male,3,3,Deluxe,3,Divorced,7,0,3,1,0,D-3,20237
200038,No,36,Self Enquiry,1,11,Salaried,Female,2,4,Basic,3,Divorced,1,1,2,1,0,D-2,95000
200064,No,36,Self Enquiry,1,14,Large Business,Female,2,3,Standard,3,Married,2,0,4,1,1,D-4,25096
200066,No,36,Company Invited,1,17,Salaried,Male,3,4,Deluxe,4,Unmarried,2,0,4,1,1,D-3,21499
200074,No,36,Self Enquiry,1,12,Salaried,Female,2,2,Deluxe,3,Divorced,4,0,2,0,0,D-3,18038
200117,No,36,Company Invited,3,17,Large Business,Female,3,3,Standard,3,Divorced,1,0,5,0,0,D-4,24738
200118,No,36,Self Enquiry,1,9,Salaried,Female,2,3,Basic,3,Married,6,0,2,1,0,D-2,17835
200135,No,36,Self Enquiry,1,12,Small Business,Male,2,3,Deluxe,4,Married,7,0,4,1,1,D-3,19941
200172,No,36,Company Invited,1,9,Small Business,Male,1,3,Basic,4,Single,5,0,4,1,0,D-2,17088
200207,No,36,Company Invited,1,24,Small Business,Female,3,3,Basic,3,Single,2,0,3,1,2,D-2,17153
200220,No,36,Self Enquiry,1,11,Salaried,Male,3,3,Deluxe,4,Single,1,0,2,0,2,D-3,20914
200269,No,36,Self Enquiry,1,12,Salaried,Male,2,3,Basic,3,Divorced,1,0,5,1,1,D-2,18210
200291,No,36,Self Enquiry,1,9,Large Business,Male,1,3,Deluxe,4,Single,5,0,2,1,0,D-3,19485
200305,No,36,Company Invited,1,30,Salaried,Female,2,3,Deluxe,4,Divorced,1,0,3,0,0,D-3,20674
200358,No,36,Company Invited,3,6,Small Business,Female,2,3,Deluxe,3,Unmarried,5,0,2,1,1,D-3,21653
200359,No,36,Company Invited,3,9,Small Business,Male,2,4,Standard,3,Divorced,5,0,2,0,1,D-4,24699
200377,No,36,Self Enquiry,1,8,Salaried,Female,3,3,Basic,3,Divorced,5,0,5,1,0,D-2,17543
200384,No,36,Self Enquiry,3,8,Small Business,Male,3,4,Standard,3,Divorced,2,0,2,1,0,D-4,22596
200442,No,36,Company Invited,3,16,Small Business,Male,2,3,Standard,3,Unmarried,2,0,2,1,1,D-4,24980
200511,No,36,Self Enquiry,1,15,Small Business,Male,2,4,Deluxe,4,Married,3,1,4,1,0,D-3,23847
200541,No,36,Company Invited,1,14,Salaried,Female,3,2,Standard,5,Divorced,1,0,3,0,0,D-4,26713
200569,No,36,Company Invited,3,14,Salaried,Male,3,4,Standard,5,Unmarried,2,0,2,0,2,D-4,22587
200593,No,36,Self Enquiry,1,6,Salaried,Female,2,3,Deluxe,4,Divorced,1,0,5,0,0,D-3,20228
200599,No,36,Self Enquiry,2,19,Salaried,Male,2,3,Basic,4,Divorced,5,0,3,1,0,D-2,17143
200621,No,36,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,1,3,1,1,D-3,21201
200633,No,36,Self Enquiry,2,14,Salaried,Male,3,4,Basic,5,Divorced,1,0,2,1,2,D-2,17342
200664,No,36,Self Enquiry,1,20,Salaried,Male,3,3,Deluxe,3,Divorced,1,1,5,1,2,D-3,21586
200680,No,36,Self Enquiry,1,8,Salaried,Male,3,3,Basic,3,Single,3,0,3,0,2,D-2,19678
200687,No,36,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Single,5,0,5,1,0,D-2,17519
200693,Yes,36,Self Enquiry,3,9,Salaried,Male,2,4,Standard,3,Divorced,2,1,2,1,0,D-4,25325
200708,No,36,Company Invited,3,14,Large Business,Male,2,3,Deluxe,3,Married,5,0,3,1,0,D-3,20079
200752,Yes,36,Self Enquiry,1,22,Salaried,Female,2,1,Basic,5,Single,2,0,2,1,0,D-2,17743
200761,Yes,36,Self Enquiry,1,10,Salaried,Male,2,3,Deluxe,3,Married,1,0,4,0,0,D-3,19834
200773,No,36,Self Enquiry,1,18,Small Business,Fe Male,2,4,Standard,3,Unmarried,1,0,2,1,0,D-4,23858
200817,No,36,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Unmarried,3,0,3,1,0,D-3,22779
200873,No,36,Self Enquiry,1,12,Salaried,Male,2,5,Basic,3,Married,2,0,2,0,0,D-2,17741
200882,No,36,Self Enquiry,1,6,Large Business,Female,3,5,Standard,5,Married,3,1,2,1,2,D-4,25252
200927,No,36,Self Enquiry,1,8,Salaried,Female,2,3,Deluxe,4,Single,1,1,3,1,0,D-3,20410
200942,No,36,Self Enquiry,1,16,Large Business,Female,3,3,Standard,3,Divorced,4,0,3,0,2,D-4,22094
200968,No,36,Company Invited,3,7,Small Business,Female,2,1,Deluxe,5,Divorced,3,0,1,1,0,D-3,19639
200991,No,36,Self Enquiry,3,8,Small Business,Male,2,3,Deluxe,4,Divorced,1,1,1,0,1,D-3,92673
200002,Yes,37,Self Enquiry,1,8,Free Lancer,Male,3,4,Basic,3,Single,7,1,3,0,0,D-2,17090
200004,No,37,Self Enquiry,1,8,Small Business,Male,2,3,Basic,4,Divorced,1,0,5,1,0,D-2,18468
200047,No,37,Self Enquiry,1,25,Salaried,Male,3,3,Basic,4,Divorced,5,0,4,1,1,D-2,18022
200059,No,37,Self Enquiry,1,6,Salaried,Male,2,4,Deluxe,3,Married,2,0,5,1,1,D-3,20993
200078,No,37,Self Enquiry,1,13,Small Business,Male,1,3,Standard,3,Single,5,0,2,0,0,D-4,28664
200100,Yes,37,Self Enquiry,2,12,Salaried,Male,3,3,Basic,5,Married,5,1,2,1,0,D-2,17073
200104,No,37,Company Invited,1,8,Salaried,Male,3,4,Deluxe,3,Married,6,0,2,0,1,D-3,20163
200115,No,37,Self Enquiry,3,9,Salaried,Male,2,3,Standard,3,Unmarried,3,0,3,0,0,D-4,22428
200222,No,37,Company Invited,1,17,Salaried,Male,2,3,Standard,3,Married,2,1,3,0,1,D-4,27185
200226,No,37,Company Invited,3,10,Small Business,Male,2,3,Basic,3,Married,5,0,4,1,0,D-2,17177
200239,Yes,37,Self Enquiry,1,6,Salaried,Male,3,4,Basic,3,Single,1,1,5,1,0,D-2,29825
200250,Yes,37,Company Invited,1,16,Small Business,Male,3,3,Standard,3,Married,7,0,3,1,2,D-4,25048
200273,No,37,Self Enquiry,3,12,Small Business,Male,3,3,Deluxe,3,Divorced,5,0,3,0,0,D-3,21502
200275,No,37,Company Invited,1,6,Small Business,Female,1,3,Standard,3,Married,3,1,3,0,0,D-4,28603
200285,No,37,Self Enquiry,1,6,Salaried,Female,2,3,Basic,3,Single,2,0,2,1,1,D-2,17115
200294,No,37,Company Invited,1,15,Small Business,Male,2,3,Basic,3,Divorced,2,1,2,0,0,D-2,17326
200340,No,37,Self Enquiry,1,11,Small Business,Male,3,3,Deluxe,3,Married,1,0,3,0,0,D-3,21347
200353,No,37,Self Enquiry,1,12,Small Business,Male,2,2,Deluxe,5,Married,5,1,3,1,1,D-3,20974
200386,No,37,Self Enquiry,1,20,Salaried,Female,3,3,Basic,5,Married,2,0,4,1,0,D-2,18034
200398,No,37,Company Invited,1,8,Small Business,Female,3,3,Deluxe,3,Divorced,4,1,3,1,1,D-3,32728
200464,No,37,Self Enquiry,1,6,Large Business,Female,2,3,Standard,3,Unmarried,5,0,5,1,1,D-4,22491
200467,No,37,Company Invited,3,15,Small Business,Male,3,3,Standard,4,Married,2,0,2,1,0,D-4,23834
200472,No,37,Self Enquiry,1,6,Salaried,Female,3,3,Deluxe,4,Divorced,7,0,2,1,1,D-3,21447
200486,No,37,Self Enquiry,3,8,Small Business,Male,3,3,Deluxe,3,Divorced,5,1,3,0,1,D-3,24602
200506,No,37,Self Enquiry,1,9,Salaried,Male,2,3,Standard,3,Divorced,2,0,2,1,0,D-4,24434
200522,No,37,Self Enquiry,1,7,Salaried,Male,3,2,Basic,3,Single,4,0,4,1,1,D-2,19680
200577,No,37,Self Enquiry,1,16,Salaried,Female,2,3,Basic,5,Married,1,1,3,1,1,D-2,17782
200628,No,37,Self Enquiry,3,22,Small Business,Male,3,4,Deluxe,3,Married,5,0,5,1,2,D-3,21334
200648,No,37,Company Invited,3,27,Small Business,Female,2,3,Basic,3,Divorced,6,0,2,1,1,D-2,17973
200652,No,37,Company Invited,3,25,Small Business,Male,2,3,Standard,4,Unmarried,2,1,5,0,0,D-4,22642
200695,Yes,37,Self Enquiry,3,6,Salaried,Male,2,4,Standard,3,Divorced,6,0,2,1,1,D-4,25609
200744,Yes,37,Self Enquiry,1,10,Small Business,Female,3,5,Deluxe,4,Divorced,6,0,4,1,0,D-3,19777
200781,No,37,Self Enquiry,1,6,Small Business,Male,2,4,Basic,5,Divorced,2,0,3,0,1,D-2,28439
200795,No,37,Self Enquiry,3,16,Salaried,Female,2,4,Deluxe,3,Married,3,1,4,0,0,D-3,21694
200832,No,37,Self Enquiry,1,31,Small Business,Female,2,4,Deluxe,3,Married,1,0,3,0,1,D-3,20731
200855,No,37,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Divorced,2,0,2,1,1,D-3,21474
200989,No,37,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Divorced,1,1,5,1,1,D-2,17996
200008,No,38,Company Invited,1,29,Salaried,Male,2,4,Standard,3,Unmarried,1,0,3,0,0,D-4,24526
200061,No,38,Company Invited,1,35,Salaried,Female,2,3,Deluxe,3,Single,2,0,3,1,0,D-3,17406
200083,No,38,Company Invited,1,12,Small Business,Female,3,5,Deluxe,3,Married,1,1,2,0,2,D-3,20329
200142,No,38,Self Enquiry,1,9,Large Business,Female,2,3,Deluxe,3,Single,4,1,5,0,0,D-3,1000
200168,No,38,Self Enquiry,3,6,Salaried,Fe Male,2,4,Deluxe,3,Unmarried,5,0,2,1,1,D-3,23686
200179,No,38,Self Enquiry,1,15,Salaried,Female,3,3,Basic,3,Single,2,0,2,1,1,D-2,17288
200198,No,38,Self Enquiry,1,8,Salaried,Male,2,3,Deluxe,3,Divorced,1,0,2,0,1,D-3,21553
200199,No,38,Self Enquiry,1,35,Large Business,Male,2,3,Deluxe,3,Divorced,4,0,2,0,1,D-3,21261
200204,Yes,38,Self Enquiry,1,35,Small Business,Male,3,3,Deluxe,5,Divorced,1,1,3,0,1,D-3,21673
200223,No,38,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,1,0,2,1,1,D-4,25609
200261,No,38,Company Invited,3,8,Salaried,Male,2,4,Deluxe,3,Divorced,4,0,5,1,1,D-3,20249
200277,No,38,Self Enquiry,3,13,Small Business,Female,2,2,Deluxe,5,Married,2,1,3,0,0,D-3,20605
200287,No,38,Self Enquiry,1,29,Salaried,Male,2,3,Deluxe,3,Married,1,0,3,0,0,D-3,20745
200307,No,38,Self Enquiry,1,31,Salaried,Female,2,4,Standard,4,Divorced,4,0,3,1,0,D-4,27061
200341,No,38,Self Enquiry,1,21,Salaried,Male,3,4,Standard,3,Married,1,1,5,1,1,D-4,26510
200416,No,38,Company Invited,1,8,Salaried,Male,2,3,Basic,3,Divorced,2,1,5,1,1,D-2,16702
200471,No,38,Self Enquiry,1,16,Small Business,Female,3,3,Deluxe,3,Divorced,4,0,3,1,2,D-3,24824
200490,No,38,Self Enquiry,1,6,Salaried,Female,2,3,Basic,5,Single,4,0,2,1,1,D-2,17619
200529,No,38,Self Enquiry,1,6,Salaried,Female,2,2,Deluxe,3,Unmarried,1,0,2,1,1,D-3,22625
200542,No,38,Self Enquiry,1,6,Salaried,Female,2,3,Standard,3,Unmarried,5,1,2,0,1,D-4,22861
200559,No,38,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Divorced,7,1,4,0,0,D-2,18057
200578,No,38,Company Invited,1,8,Salaried,Female,3,1,Deluxe,5,Single,7,1,2,1,2,D-3,20980
200605,No,38,Company Invited,1,18,Salaried,Male,2,4,Deluxe,5,Married,3,0,5,1,0,D-3,21288
200618,No,38,Self Enquiry,1,8,Small Business,Male,3,1,Basic,5,Single,1,0,2,1,2,D-2,18424
200642,No,38,Self Enquiry,3,15,Small Business,Male,3,4,Basic,4,Divorced,1,0,4,0,0,D-2,17899
200676,No,38,Self Enquiry,1,27,Salaried,Female,2,3,Deluxe,3,Divorced,2,1,3,0,1,D-3,78087
200681,No,38,Self Enquiry,1,6,Large Business,Female,3,3,Standard,5,Divorced,2,0,4,1,2,D-4,28582
200703,No,38,Company Invited,3,16,Large Business,Female,2,3,Deluxe,3,Single,2,1,3,0,1,D-3,20666
200722,No,38,Company Invited,1,16,Small Business,Male,3,3,Basic,3,Divorced,1,0,5,0,2,D-2,17684
200740,No,38,Self Enquiry,1,16,Salaried,Male,2,3,Basic,3,Married,2,0,5,1,0,D-2,34037
200747,No,38,Self Enquiry,3,9,Salaried,Male,2,3,Deluxe,3,Unmarried,1,1,3,1,1,D-3,21861
200765,No,38,Company Invited,1,9,Salaried,Male,2,3,Basic,3,Divorced,4,0,3,1,1,D-2,17821
200784,No,38,Self Enquiry,1,23,Salaried,Female,3,4,Standard,3,Divorced,1,0,2,0,2,D-4,23823
200807,No,38,Self Enquiry,3,16,Small Business,Male,3,4,Standard,3,Married,1,1,3,1,0,D-4,23740
200811,No,38,Self Enquiry,3,8,Small Business,Male,2,3,Standard,4,Unmarried,1,0,4,1,0,D-4,22351
200826,No,38,Self Enquiry,2,6,Salaried,Male,2,1,Basic,3,Divorced,2,0,4,1,0,D-2,17844
200963,No,38,Self Enquiry,3,8,Salaried,Female,2,3,Deluxe,5,Married,4,0,4,0,1,D-3,21893
200982,No,38,Company Invited,1,13,Salaried,Male,2,1,Basic,3,Married,2,0,3,0,0,D-2,17610
200020,No,39,Company Invited,1,17,Salaried,Female,3,2,Deluxe,3,Married,1,0,3,1,2,D-3,33568
200033,Yes,39,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Divorced,4,0,2,0,1,D-3,17086
200137,No,39,Self Enquiry,3,10,Salaried,Female,2,4,Deluxe,3,Divorced,5,0,5,1,0,D-3,20902
200240,No,39,Self Enquiry,1,6,Small Business,Female,3,3,Basic,3,Married,1,0,3,0,1,D-2,17232
200251,No,39,Company Invited,1,8,Large Business,Fe Male,3,3,Standard,3,Unmarried,1,0,2,1,1,D-4,25938
200304,No,39,Self Enquiry,1,6,Small Business,Male,2,2,Standard,3,Married,1,0,3,1,0,D-4,24613
200314,No,39,Self Enquiry,1,16,Small Business,Male,2,3,Super Deluxe,5,Divorced,2,1,3,1,1,D-1,32068
200323,Yes,39,Self Enquiry,1,8,Small Business,Male,2,5,Basic,3,Divorced,6,1,3,1,0,D-2,18464
200326,No,39,Company Invited,1,5,Small Business,Male,2,4,King,3,Divorced,2,0,5,1,1,D-5,34272
200327,Yes,39,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,3,Divorced,5,1,4,1,1,D-3,20238
200400,No,39,Company Invited,1,6,Salaried,Male,2,3,King,3,Married,2,1,3,0,1,D-5,34197
200526,No,39,Self Enquiry,1,7,Large Business,Female,3,4,Deluxe,3,Single,2,0,2,1,0,D-3,19553
200551,No,39,Self Enquiry,2,9,Salaried,Female,2,2,Deluxe,4,Divorced,1,0,2,1,0,D-3,21389
200654,No,39,Self Enquiry,2,8,Salaried,Female,2,4,Deluxe,3,Divorced,1,0,3,0,0,D-3,20204
200669,Yes,39,Self Enquiry,1,12,Small Business,Male,3,3,Basic,5,Divorced,1,1,2,1,1,D-2,17404
200705,No,39,Self Enquiry,3,8,Salaried,Male,2,1,Standard,3,Unmarried,1,0,2,1,1,D-4,22880
200726,No,39,Company Invited,1,6,Salaried,Female,3,3,Deluxe,5,Divorced,2,0,5,1,2,D-3,23301
200738,No,39,Self Enquiry,1,6,Salaried,Female,3,4,Super Deluxe,3,Divorced,2,0,3,0,1,D-1,27742
200753,No,39,Company Invited,1,28,Small Business,Fe Male,2,3,Standard,5,Unmarried,2,1,5,1,0,D-4,25880
200813,Yes,39,Company Invited,1,8,Salaried,Male,2,3,Super Deluxe,3,Married,1,0,3,1,0,D-1,27169
200816,No,39,Company Invited,1,15,Salaried,Male,3,3,Deluxe,4,Unmarried,21,0,2,1,0,D-3,21782
200937,No,39,Self Enquiry,1,19,Small Business,Female,3,4,Super Deluxe,4,Married,7,1,3,1,2,D-1,32123
200949,No,39,Self Enquiry,1,9,Salaried,Male,2,3,Deluxe,3,Single,1,0,3,0,0,D-3,19534
200986,No,39,Self Enquiry,3,27,Salaried,Male,2,4,Deluxe,3,Divorced,4,1,1,0,1,D-3,21120
200992,No,39,Company Invited,1,31,Salaried,Male,3,3,Standard,3,Divorced,4,0,1,0,0,D-4,25920
200090,No,40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Divorced,2,0,2,1,2,D-1,28503
200150,No,40,Company Invited,1,32,Small Business,Female,2,3,Deluxe,4,Married,2,0,2,1,0,D-3,20605
200158,No,40,Self Enquiry,3,10,Small Business,Male,3,4,Standard,3,Divorced,1,0,2,1,0,D-4,25855
200186,No,40,Self Enquiry,1,10,Small Business,Female,2,3,King,3,Divorced,2,0,5,0,1,D-5,34033
200203,No,40,Self Enquiry,1,25,Small Business,Male,2,3,Deluxe,3,Divorced,1,1,2,1,1,D-3,17741
200208,No,40,Company Invited,1,7,Salaried,Male,3,4,Deluxe,3,Divorced,1,0,5,1,0,D-3,19876
200243,No,40,Self Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,D-3,18319
200257,No,40,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,0,5,0,0,D-5,34436
200334,No,40,Self Enquiry,1,14,Salaried,Male,3,3,Deluxe,3,Divorced,1,0,3,1,0,D-3,18697
200335,No,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Divorced,3,1,3,1,0,D-3,22457
200361,No,40,Self Enquiry,1,16,Salaried,Female,2,2,Basic,3,Divorced,4,1,3,0,1,D-2,17213
200368,Yes,40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,3,1,1,D-3,21380
200387,No,40,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,4,Married,1,0,2,0,1,D-3,20715
200417,No,40,Self Enquiry,3,8,Salaried,Female,3,3,King,3,Divorced,1,0,3,0,0,D-5,33041
200444,No,40,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,3,Divorced,3,0,5,1,0,D-3,25399
200448,No,40,Self Enquiry,1,12,Salaried,Fe Male,3,3,Super Deluxe,3,Unmarried,1,0,5,1,2,D-1,28237
200458,No,40,Company Invited,3,34,Salaried,Male,2,5,Standard,5,Married,4,0,5,1,0,D-4,25932
200533,No,40,Company Invited,3,11,Salaried,Male,2,4,Standard,5,Divorced,6,1,5,0,1,D-4,25475
200553,No,40,Self Enquiry,1,8,Small Business,Female,2,4,Basic,3,Single,1,1,3,1,1,D-2,17342
200582,No,40,Company Invited,1,5,Small Business,Female,2,1,Deluxe,4,Divorced,2,0,3,0,1,D-3,27506
200601,No,40,Company Invited,1,22,Small Business,Male,2,4,Deluxe,3,Single,7,0,5,1,1,D-3,20094
200684,No,40,Self Enquiry,3,16,Small Business,Male,3,4,Standard,4,Married,3,0,4,1,1,D-4,24705
200706,Yes,40,Company Invited,3,30,Salaried,Fe Male,3,1,Super Deluxe,4,Unmarried,5,1,3,1,2,D-1,28194
200768,No,40,Self Enquiry,3,32,Small Business,Male,3,3,Deluxe,5,Divorced,2,0,2,1,1,D-3,23396
200785,No,40,Self Enquiry,1,26,Large Business,Male,3,3,Standard,3,Divorced,5,0,3,1,1,D-4,25322
200788,No,40,Self Enquiry,1,16,Salaried,Female,2,3,Deluxe,3,Single,4,0,4,1,1,D-3,18660
200814,No,40,Self Enquiry,1,20,Small Business,Male,2,4,King,3,Single,2,0,3,1,1,D-5,34626
200837,No,40,Company Invited,1,15,Small Business,Fe Male,2,3,Standard,3,Unmarried,1,0,4,0,0,D-4,28499
200845,No,40,Company Invited,1,8,Small Business,Female,3,4,Deluxe,3,Divorced,4,1,2,1,0,D-3,92657
200866,No,40,Company Invited,3,7,Small Business,Male,3,3,Deluxe,4,Divorced,6,0,4,1,2,D-3,68018
200884,No,40,Self Enquiry,3,16,Large Business,Female,2,4,Deluxe,4,Married,1,0,5,1,0,D-3,21852
200946,Yes,40,Self Enquiry,3,31,Small Business,Male,2,4,Standard,4,Unmarried,3,1,5,0,1,D-4,24094
200959,No,40,Self Enquiry,1,10,Salaried,Male,3,3,Deluxe,3,Single,2,0,3,1,2,D-3,19661
200967,No,40,Self Enquiry,1,6,Salaried,Male,2,3,Basic,4,Divorced,4,0,1,1,1,D-2,17387
200978,No,40,Self Enquiry,1,8,Small Business,Female,2,1,Deluxe,3,Married,6,0,3,1,0,D-3,21377
200000,Yes,41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,2,1,0,D-3,20993
200045,Yes,41,Self Enquiry,1,18,Large Business,Female,2,3,King,3,Divorced,2,0,4,1,0,D-5,34545
200133,No,41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,2,0,1,D-4,23189
200147,No,41,Company Invited,1,16,Salaried,Male,3,4,Super Deluxe,5,Married,5,0,2,1,0,D-1,32181
200148,No,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Divorced,3,0,2,0,2,D-2,17238
200166,No,41,Self Enquiry,1,20,Salaried,Male,2,3,Basic,3,Married,5,0,4,1,1,D-2,17451
200182,Yes,41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,2,D-2,18140
200215,No,41,Self Enquiry,3,12,Salaried,Fe Male,3,3,Standard,3,Single,4,1,2,0,1,D-4,28591
200242,No,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,2,1,0,D-3,18072
200300,No,41,Self Enquiry,3,8,Salaried,Male,2,3,Super Deluxe,4,Single,2,0,3,1,0,D-1,31015
200346,No,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,0,D-3,21032
200366,Yes,41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,D-3,24355
200403,No,41,Self Enquiry,3,6,Small Business,Male,2,2,Standard,5,Divorced,2,0,3,1,1,D-4,23392
200446,No,41,Company Invited,3,16,Salaried,Male,2,3,Deluxe,3,Single,1,0,2,0,1,D-3,21230
200459,No,41,Company Invited,1,8,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,2,0,0,D-3,21811
200466,No,41,Self Enquiry,3,8,Salaried,Female,3,3,Super Deluxe,5,Divorced,1,0,5,1,1,D-1,31595
200535,No,41,Self Enquiry,2,16,Salaried,Male,3,4,King,3,Married,4,0,2,1,0,D-5,34141
200538,No,41,Self Enquiry,2,6,Salaried,Male,2,4,King,3,Divorced,2,0,2,1,1,D-5,34189
200667,Yes,41,Self Enquiry,1,8,Salaried,Female,2,5,Basic,3,Married,5,1,3,0,0,D-2,17778
200686,No,41,Self Enquiry,1,5,Small Business,Male,2,3,Basic,5,Single,3,1,4,1,0,D-2,19721
200716,No,41,Company Invited,1,15,Small Business,Male,3,3,King,3,Married,3,0,4,1,2,D-5,34419
200737,No,41,Self Enquiry,1,13,Small Business,Female,2,4,Deluxe,3,Single,7,0,3,1,0,D-3,20003
200746,No,41,Company Invited,1,13,Salaried,Female,2,5,King,3,Married,2,0,4,1,2,D-5,34973
200830,No,41,Self Enquiry,1,7,Salaried,Male,2,3,Basic,3,Divorced,4,1,3,1,0,D-2,19766
200864,Yes,41,Company Invited,1,11,Salaried,Male,3,4,Basic,5,Married,7,0,3,1,0,D-2,17107
200943,No,41,Self Enquiry,2,6,Salaried,Female,2,3,Basic,5,Single,7,0,5,1,0,D-2,18423
200951,No,41,Company Invited,3,16,Small Business,Male,2,5,Deluxe,4,Single,2,0,1,1,0,D-3,21151
200988,No,41,Company Invited,1,28,Salaried,Female,3,3,Deluxe,3,Married,4,1,5,0,0,D-3,20467
200027,No,42,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,4,Divorced,1,0,3,0,1,D-3,21825
200197,No,42,Company Invited,1,27,Small Business,Female,2,3,Deluxe,3,Married,3,0,2,0,0,D-3,20265
200231,No,42,Self Enquiry,1,10,Large Business,Male,2,3,King,3,Divorced,2,0,2,0,1,D-5,34232
200253,No,42,Self Enquiry,1,23,Salaried,Female,2,2,Deluxe,5,Unmarried,4,1,2,0,0,D-3,21545
200256,No,42,Self Enquiry,1,8,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,0,D-2,17593
200281,No,42,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,3,1,0,D-3,19907
200295,No,42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Divorced,6,0,3,1,2,D-1,28525
200348,No,42,Self Enquiry,1,29,Salaried,Female,2,3,Super Deluxe,3,Single,3,0,3,0,0,D-1,30992
200350,No,42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,0,D-2,17696
200356,No,42,Self Enquiry,1,8,Salaried,Male,3,4,Deluxe,3,Unmarried,4,0,2,0,1,D-3,21781
200388,No,42,Self Enquiry,1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,1,1,D-2,17576
200409,No,42,Company Invited,1,7,Salaried,Female,3,3,Deluxe,3,Married,3,0,3,1,2,D-3,19556
200413,No,42,Company Invited,1,8,Large Business,Female,2,4,Deluxe,3,Divorced,1,0,3,0,0,D-3,19523
200441,No,42,Company Invited,1,11,Salaried,Male,3,3,Basic,3,Divorced,5,0,3,1,0,D-2,17093
200451,No,42,Self Enquiry,1,30,Small Business,Male,2,3,Standard,5,Divorced,2,1,2,1,1,D-4,22406
200547,Yes,42,Company Invited,1,25,Small Business,Male,2,2,Basic,3,Married,7,1,3,1,1,D-2,17759
200581,No,42,Self Enquiry,1,6,Salaried,Male,2,5,Basic,3,Divorced,4,0,4,1,0,D-2,79502
200584,No,42,Company Invited,1,14,Salaried,Male,3,3,King,3,Married,2,0,5,0,1,D-5,33430
